"success","goal","duration","name_length","blurb_length","launch_hr","deadline_hr","created_at_hr","deadline_weekday","created_at_weekday","category","country","currency","launch_month","launch_weekday"
"FALSE",700,18,2,10,17,17,0,"Sunday","Tuesday","Web","US","USD","Jul","Wed"
"FALSE",50000,55.9041319444444,1,7,2,0,0,"Thursday","Friday","Web","US","USD","Nov","Thu"
"FALSE",30000,32.1176851851852,6,13,23,1,16,"Friday","Wednesday","Web","US","USD","Jun","Sun"
"FALSE",45000,41.9039351851852,4,11,15,13,10,"Sunday","Friday","Web","DE","EUR","Oct","Sun"
"FALSE",55000,55.5196643518519,8,16,14,2,21,"Friday","Monday","Web","AU","AUD","Feb","Fri"
"FALSE",2000,21,7,14,13,13,22,"Sunday","Tuesday","Web","US","USD","Jan","Sun"
"FALSE",6000,20,6,11,16,16,19,"Sunday","Sunday","Web","US","USD","Mar","Mon"
"FALSE",95000,30.0913541666667,3,11,14,16,8,"Sunday","Saturday","Web","IT","EUR","Dec","Fri"
"FALSE",5000,30,3,8,12,12,15,"Friday","Sunday","Web","CA","CAD","Feb","Wed"
"FALSE",2000,31.1332638888889,6,15,10,14,6,"Monday","Monday","Web","DE","EUR","Aug","Fri"
"FALSE",10000,30,6,13,3,3,4,"Wednesday","Sunday","Web","GB","GBP","Jan","Mon"
"FALSE",8000,30,3,15,11,11,6,"Thursday","Wednesday","Web","IT","EUR","Oct","Tue"
"FALSE",60000,30,1,8,3,3,6,"Saturday","Friday","Web","GB","GBP","Jul","Thu"
"FALSE",150000,60,7,13,13,13,1,"Saturday","Wednesday","Web","GB","GBP","May","Tue"
"FALSE",1000,30,3,13,14,14,13,"Monday","Saturday","Web","GB","GBP","May","Sat"
"FALSE",175000,60,1,16,15,15,20,"Friday","Monday","Web","US","USD","Oct","Mon"
"FALSE",30000,35,4,15,14,14,13,"Monday","Monday","Web","US","USD","Feb","Mon"
"FALSE",500,30,5,16,9,9,21,"Thursday","Wednesday","Web","US","USD","Jul","Tue"
"FALSE",20000,35,6,10,14,14,13,"Tuesday","Saturday","Web","GB","GBP","Dec","Tue"
"FALSE",4500,23,3,14,21,21,21,"Wednesday","Monday","Web","US","USD","May","Mon"
"FALSE",50000,30,7,15,16,16,21,"Thursday","Friday","Web","US","USD","Jun","Tue"
"FALSE",3000,30,1,13,18,18,16,"Thursday","Sunday","Web","US","USD","Jul","Tue"
"FALSE",25000,60,5,12,4,4,7,"Saturday","Tuesday","Web","US","USD","Dec","Tue"
"FALSE",375000,60,2,15,18,18,22,"Sunday","Wednesday","Web","US","USD","Aug","Wed"
"FALSE",750000,30,5,11,16,16,14,"Saturday","Tuesday","Web","CA","CAD","Aug","Thu"
"FALSE",90000,30,3,16,11,11,12,"Sunday","Thursday","Web","CA","CAD","Feb","Fri"
"FALSE",95000,30,8,9,19,19,20,"Thursday","Wednesday","Web","US","USD","Sep","Tue"
"FALSE",2500,31.5306712962963,7,12,10,22,16,"Saturday","Tuesday","Web","US","USD","Jul","Wed"
"FALSE",5000,35.7328240740741,8,12,7,1,9,"Saturday","Friday","Web","US","USD","Jan","Fri"
"FALSE",3500,30,4,15,13,13,12,"Wednesday","Sunday","Web","GB","GBP","Aug","Mon"
"FALSE",3000,60,9,19,13,13,7,"Monday","Monday","Web","GB","GBP","Aug","Thu"
"FALSE",150000,30,2,5,18,18,7,"Wednesday","Friday","Web","AU","AUD","Jul","Mon"
"FALSE",10000,30,5,11,20,20,4,"Thursday","Friday","Web","US","USD","Jun","Tue"
"FALSE",3000,30,1,11,11,11,10,"Monday","Saturday","Web","CA","CAD","Feb","Sat"
"FALSE",2e+05,33,8,15,23,23,10,"Friday","Monday","Web","US","USD","Apr","Sun"
"FALSE",3500,27.9991550925926,1,3,20,20,9,"Tuesday","Wednesday","Web","US","USD","Sep","Tue"
"FALSE",4500,45,1,17,12,12,1,"Monday","Thursday","Web","US","USD","Jul","Fri"
"FALSE",40000,60,1,6,17,17,20,"Friday","Thursday","Web","AU","AUD","Jun","Mon"
"FALSE",20000,30,7,15,14,14,9,"Thursday","Wednesday","Web","US","USD","Jan","Tue"
"FALSE",3200,30,2,7,19,19,14,"Sunday","Friday","Web","US","USD","Nov","Fri"
"FALSE",1000,60,3,15,19,19,17,"Saturday","Saturday","Web","US","USD","Aug","Tue"
"FALSE",220000,51,6,13,5,5,6,"Friday","Wednesday","Web","US","USD","Aug","Wed"
"FALSE",20000,30,9,16,17,17,17,"Sunday","Monday","Web","GB","GBP","Jun","Fri"
"FALSE",10000,29.0363657407407,3,13,0,1,14,"Tuesday","Friday","Web","US","USD","Mar","Mon"
"FALSE",45000,30,4,13,7,7,4,"Wednesday","Tuesday","Web","GB","GBP","Nov","Mon"
"FALSE",10000,30,5,12,4,4,8,"Friday","Tuesday","Web","GB","GBP","Sep","Wed"
"FALSE",10000,60,6,12,12,12,23,"Monday","Wednesday","Web","US","USD","Mar","Thu"
"FALSE",20000,30,4,12,4,4,7,"Friday","Sunday","Web","US","USD","Apr","Wed"
"FALSE",35750,34.3459606481482,1,12,14,22,12,"Friday","Tuesday","Web","US","USD","Jul","Sat"
"FALSE",2000,30,2,5,15,15,2,"Tuesday","Thursday","Web","US","USD","Jul","Sun"
"FALSE",20000,30,5,10,16,16,4,"Wednesday","Wednesday","Web","US","USD","Sep","Mon"
"FALSE",10000,45,4,14,10,10,10,"Monday","Thursday","Web","IT","EUR","Dec","Fri"
"FALSE",7500,21,2,17,11,11,9,"Wednesday","Wednesday","Web","US","USD","Apr","Wed"
"FALSE",5e+05,45,3,14,21,21,0,"Monday","Monday","Web","AU","AUD","May","Fri"
"FALSE",4000,30,3,13,16,16,19,"Thursday","Wednesday","Web","US","USD","Mar","Tue"
"FALSE",50000,45,3,16,15,15,14,"Thursday","Tuesday","Web","US","USD","Mar","Mon"
"FALSE",10000,20,3,13,10,10,16,"Sunday","Saturday","Web","US","USD","Nov","Mon"
"FALSE",1250,30,5,12,12,12,5,"Monday","Thursday","Web","US","USD","May","Sat"
"FALSE",300,30,3,17,11,11,10,"Sunday","Friday","Web","CA","CAD","Jul","Fri"
"FALSE",20000,30,4,12,10,10,11,"Saturday","Wednesday","Web","US","USD","Oct","Thu"
"FALSE",34500,30,6,14,10,10,8,"Wednesday","Thursday","Web","US","USD","Feb","Mon"
"FALSE",20000,30,4,12,9,9,5,"Thursday","Sunday","Web","CH","CHF","Jun","Tue"
"FALSE",9000,30,1,13,16,16,1,"Saturday","Wednesday","Web","US","USD","Mar","Thu"
"FALSE",2000,30,9,18,14,14,14,"Thursday","Tuesday","Web","CA","CAD","May","Tue"
"FALSE",10000,30,5,17,23,23,11,"Wednesday","Sunday","Web","CA","CAD","Jul","Mon"
"FALSE",3500,30,3,10,19,19,16,"Saturday","Tuesday","Web","US","USD","Jul","Thu"
"FALSE",40000,30,6,11,21,21,14,"Wednesday","Sunday","Web","US","USD","Aug","Mon"
"FALSE",30000,21,5,14,11,11,21,"Monday","Thursday","Web","US","USD","Feb","Mon"
"FALSE",5000,30,4,13,11,11,19,"Wednesday","Thursday","Web","US","USD","Jul","Mon"
"FALSE",8000,60,4,16,10,10,23,"Saturday","Tuesday","Web","CA","CAD","Jul","Tue"
"FALSE",40000,30,2,16,20,20,18,"Wednesday","Monday","Web","CA","CAD","Feb","Mon"
"FALSE",20000,28.3560069444444,7,12,12,21,13,"Thursday","Wednesday","Web","US","USD","Jul","Thu"
"FALSE",2000,60,2,8,14,14,16,"Tuesday","Wednesday","Web","US","USD","May","Fri"
"FALSE",100,60,5,12,13,13,16,"Saturday","Friday","Web","US","USD","Sep","Tue"
"FALSE",25000,30,2,12,15,15,20,"Saturday","Wednesday","Web","US","USD","Feb","Thu"
"FALSE",10900,20,5,13,23,23,14,"Wednesday","Tuesday","Web","US","USD","Mar","Thu"
"FALSE",14750,35,7,25,18,18,12,"Monday","Wednesday","Web","DE","EUR","Nov","Mon"
"FALSE",50000,30,4,12,21,21,22,"Friday","Wednesday","Web","US","USD","Nov","Wed"
"FALSE",30000,30,1,13,11,11,15,"Friday","Sunday","Web","GB","GBP","Dec","Wed"
"FALSE",80000,30,5,15,14,14,1,"Friday","Tuesday","Web","US","USD","Sep","Wed"
"FALSE",3800,46.9980555555556,1,20,12,12,6,"Tuesday","Wednesday","Web","GB","GBP","Aug","Thu"
"FALSE",54850,28,7,19,2,2,23,"Wednesday","Wednesday","Web","US","USD","Sep","Wed"
"FALSE",5000,13.1454050925926,3,10,3,6,6,"Sunday","Saturday","Web","AU","AUD","Dec","Mon"
"FALSE",5000,21,7,13,16,16,13,"Wednesday","Sunday","Web","US","USD","May","Wed"
"FALSE",28000,45,5,11,15,15,0,"Thursday","Friday","Web","US","USD","May","Mon"
"FALSE",75000,30,1,9,22,22,0,"Saturday","Monday","Web","US","USD","Aug","Thu"
"FALSE",5000,30,4,13,14,14,11,"Wednesday","Saturday","Web","US","USD","Dec","Mon"
"FALSE",5555,30,8,14,3,3,5,"Saturday","Tuesday","Web","DE","EUR","Aug","Thu"
"FALSE",4000,60,4,15,12,12,22,"Monday","Wednesday","Web","US","USD","Apr","Thu"
"FALSE",10000,32.8139236111111,9,16,10,6,21,"Monday","Monday","Web","GB","GBP","Jan","Wed"
"FALSE",5300,31.3494675925926,3,13,8,17,17,"Sunday","Sunday","Web","US","USD","May","Thu"
"FALSE",21000,30,6,10,14,14,6,"Wednesday","Thursday","Web","US","USD","Sep","Mon"
"FALSE",25000,30,5,12,9,9,15,"Friday","Saturday","Web","US","USD","Oct","Wed"
"FALSE",1000,25,7,12,21,21,21,"Friday","Saturday","Web","CA","CAD","Nov","Mon"
"FALSE",10000,60,3,16,19,19,8,"Friday","Monday","Web","US","USD","Sep","Mon"
"FALSE",20000,26.9637152777778,9,14,16,15,22,"Tuesday","Sunday","Web","US","USD","Apr","Wed"
"FALSE",60000,60,2,12,17,17,12,"Thursday","Tuesday","Web","US","USD","Nov","Sun"
"FALSE",30000,30,7,13,19,19,12,"Thursday","Thursday","Web","US","USD","Oct","Tue"
"FALSE",80000,30,5,7,11,11,17,"Thursday","Tuesday","Web","US","USD","Oct","Tue"
"FALSE",7500,10.2108912037037,7,14,13,19,12,"Monday","Thursday","Web","US","USD","Jul","Fri"
"FALSE",50000,60,5,12,17,17,13,"Monday","Wednesday","Web","US","USD","Feb","Thu"
"FALSE",900,30,6,12,22,22,11,"Friday","Monday","Web","US","USD","Sep","Wed"
"FALSE",5000,30,4,14,3,3,21,"Thursday","Thursday","Web","AU","AUD","Oct","Tue"
"FALSE",500,30,1,16,20,20,22,"Wednesday","Tuesday","Web","US","USD","Apr","Mon"
"FALSE",50000,30,1,13,11,11,8,"Thursday","Monday","Web","IT","EUR","Jan","Tue"
"FALSE",10000,7,5,18,18,18,8,"Monday","Monday","Web","US","USD","Apr","Mon"
"FALSE",30000,30,6,9,10,10,16,"Thursday","Sunday","Web","GB","GBP","Jun","Tue"
"FALSE",500,38.9978472222222,8,13,21,21,18,"Monday","Monday","Web","US","USD","Feb","Thu"
"FALSE",35000,30,8,17,10,10,11,"Wednesday","Tuesday","Web","CA","CAD","Jul","Mon"
"FALSE",22000,37.2895023148148,7,12,19,1,15,"Thursday","Saturday","Web","US","USD","Nov","Mon"
"FALSE",300,60,1,13,12,12,21,"Sunday","Tuesday","Web","US","USD","Apr","Wed"
"FALSE",250000,60,2,6,14,14,20,"Friday","Tuesday","Web","MX","MXN","Dec","Mon"
"FALSE",3500,30,6,12,11,11,13,"Sunday","Wednesday","Web","US","USD","Aug","Fri"
"FALSE",25000,30,2,14,7,7,21,"Wednesday","Tuesday","Web","US","USD","Sep","Mon"
"FALSE",5000,30,9,14,9,9,7,"Wednesday","Monday","Web","CA","CAD","Feb","Mon"
"FALSE",30000,60,10,19,4,4,14,"Sunday","Wednesday","Web","DE","EUR","Jul","Wed"
"FALSE",10000,30,5,14,13,13,19,"Wednesday","Saturday","Web","US","USD","Mar","Mon"
"FALSE",25000,30,1,15,3,3,10,"Wednesday","Saturday","Web","GB","GBP","Apr","Mon"
"FALSE",10000,30,3,10,18,18,12,"Saturday","Tuesday","Web","CA","CAD","Mar","Thu"
"FALSE",200,30,5,11,17,17,4,"Sunday","Thursday","Web","GB","GBP","Dec","Fri"
"FALSE",50000,30,5,13,10,10,16,"Monday","Saturday","Web","US","USD","Oct","Sat"
"FALSE",50000,45,9,11,12,12,8,"Saturday","Thursday","Web","US","USD","Oct","Wed"
"FALSE",5000,34.0099189814815,5,11,12,12,12,"Monday","Thursday","Web","US","USD","Aug","Tue"
"FALSE",700,26.0860763888889,6,13,19,21,20,"Friday","Sunday","Web","US","USD","Oct","Sun"
"FALSE",500,21.9234143518519,3,16,15,14,12,"Wednesday","Friday","Web","US","USD","Dec","Tue"
"FALSE",5000,58.3728587962963,3,14,22,7,7,"Friday","Sunday","Web","US","USD","Sep","Tue"
"FALSE",10000,30,4,14,13,13,17,"Wednesday","Friday","Web","FR","EUR","Jan","Mon"
"FALSE",35000,30,7,14,10,10,7,"Thursday","Saturday","Web","US","USD","Jul","Tue"
"FALSE",5220,30,1,12,13,13,17,"Sunday","Monday","Web","US","USD","Sep","Fri"
"FALSE",29000,38,5,12,11,11,16,"Friday","Sunday","Web","US","USD","Nov","Tue"
"FALSE",5000,36.4300694444444,1,7,11,22,12,"Friday","Tuesday","Web","US","USD","Aug","Thu"
"FALSE",10000,58.4392013888889,5,14,6,16,15,"Sunday","Sunday","Web","US","USD","Dec","Fri"
"FALSE",1000,30,6,14,22,22,18,"Wednesday","Monday","Web","US","USD","Aug","Mon"
"FALSE",75000,59,5,5,15,15,10,"Sunday","Thursday","Web","US","USD","May","Thu"
"FALSE",50000,30,3,12,2,2,22,"Tuesday","Wednesday","Web","US","USD","Jul","Sun"
"FALSE",1500,15,7,16,19,19,12,"Tuesday","Monday","Web","CA","CAD","Apr","Mon"
"FALSE",29000,30,6,11,12,12,1,"Tuesday","Monday","Web","US","USD","Feb","Sun"
"FALSE",2500,50,1,17,19,19,21,"Monday","Tuesday","Web","GB","GBP","Apr","Sun"
"FALSE",10000,30,2,13,8,8,6,"Monday","Friday","Web","GB","GBP","Jul","Sat"
"FALSE",2e+05,30,4,11,11,11,12,"Saturday","Wednesday","Web","US","USD","May","Thu"
"FALSE",9500,28,8,17,10,10,12,"Thursday","Tuesday","Web","CA","CAD","Oct","Thu"
"FALSE",10000,30,7,11,3,3,16,"Tuesday","Monday","Web","CA","CAD","Nov","Sun"
"FALSE",1e+05,45,3,9,1,1,9,"Sunday","Wednesday","Web","GB","GBP","Apr","Thu"
"FALSE",11200,30,3,14,15,15,15,"Sunday","Wednesday","Web","GB","GBP","Dec","Fri"
"FALSE",5000,20,2,14,14,14,14,"Sunday","Wednesday","Web","US","USD","Jul","Mon"
"FALSE",1e+05,30,1,17,15,15,9,"Saturday","Wednesday","Web","US","USD","May","Thu"
"FALSE",1900,29.9039699074074,3,14,8,6,8,"Thursday","Friday","Web","GB","GBP","Aug","Tue"
"FALSE",6000,25,1,9,16,16,13,"Friday","Thursday","Web","DE","EUR","Nov","Mon"
"FALSE",50000,60,4,8,20,20,12,"Friday","Thursday","Web","CA","CAD","Sep","Mon"
"FALSE",5000,30,2,8,19,19,17,"Thursday","Monday","Web","US","USD","Aug","Tue"
"FALSE",30000,38,5,7,2,2,2,"Sunday","Monday","Web","IT","EUR","Feb","Thu"
"FALSE",55,30,4,13,19,19,1,"Friday","Wednesday","Web","US","USD","Apr","Wed"
"FALSE",2000,30,3,18,9,9,9,"Sunday","Thursday","Web","US","USD","Aug","Fri"
"FALSE",500,30,7,12,15,15,6,"Thursday","Monday","Web","GB","GBP","Mar","Tue"
"FALSE",15500,60,3,14,15,15,9,"Friday","Saturday","Web","US","USD","Apr","Mon"
"FALSE",10000,21,1,9,16,16,20,"Tuesday","Friday","Web","US","USD","Jan","Tue"
"FALSE",1000,30,1,12,2,2,2,"Saturday","Monday","Web","GB","GBP","Apr","Thu"
"FALSE",35000,31.582662037037,1,18,5,19,23,"Monday","Wednesday","Web","US","USD","Aug","Fri"
"FALSE",250000,40,4,17,23,23,6,"Tuesday","Monday","Web","US","USD","Dec","Thu"
"FALSE",3e+05,30,1,10,21,21,17,"Saturday","Wednesday","Web","US","USD","Jul","Thu"
"FALSE",15000,29,4,15,7,7,6,"Thursday","Friday","Web","GB","GBP","Jul","Wed"
"FALSE",15000,30,1,14,15,15,7,"Tuesday","Sunday","Web","GB","GBP","Sep","Sun"
"FALSE",3500,10,1,8,14,14,11,"Saturday","Tuesday","Web","NL","EUR","May","Wed"
"FALSE",18000,45,5,15,15,15,17,"Saturday","Wednesday","Web","US","USD","Oct","Wed"
"FALSE",20000,30,8,11,6,6,11,"Wednesday","Sunday","Web","US","USD","Aug","Mon"
"FALSE",50000,30,3,13,21,21,16,"Wednesday","Monday","Web","US","USD","Aug","Mon"
"FALSE",1500,30,3,13,10,10,12,"Friday","Sunday","Web","IE","EUR","Nov","Wed"
"FALSE",15000,28.4362037037037,6,12,15,2,1,"Tuesday","Sunday","Web","US","USD","Dec","Mon"
"FALSE",50000,30,3,16,20,20,23,"Wednesday","Monday","Web","US","USD","May","Mon"
"FALSE",5000,40,3,12,15,15,17,"Saturday","Friday","Web","US","USD","Sep","Mon"
"FALSE",3500,30.3445138888889,4,11,14,22,11,"Thursday","Thursday","Web","US","USD","Oct","Tue"
"FALSE",3000,30,1,10,11,11,4,"Wednesday","Saturday","Web","CH","CHF","Feb","Mon"
"FALSE",8000,30,9,16,20,20,7,"Thursday","Monday","Web","FR","EUR","May","Tue"
"FALSE",30000,24.6867708333333,8,17,0,16,15,"Saturday","Thursday","Web","US","USD","Mar","Wed"
"FALSE",25000,30,9,14,22,22,12,"Tuesday","Thursday","Web","CA","CAD","Feb","Sun"
"FALSE",5000,19.6770138888889,2,15,13,6,10,"Sunday","Thursday","Web","GB","GBP","Aug","Mon"
"FALSE",30000,30,2,12,13,13,11,"Friday","Friday","Web","US","USD","Apr","Wed"
"FALSE",3500,50,6,12,20,20,22,"Wednesday","Monday","Web","US","USD","Jul","Tue"
"FALSE",1000,34.2709027777778,5,8,17,0,13,"Monday","Monday","Web","US","USD","Apr","Mon"
"FALSE",10000,30,2,7,11,11,16,"Thursday","Monday","Web","US","USD","Oct","Tue"
"FALSE",10000,30,3,15,19,19,10,"Thursday","Tuesday","Web","US","USD","Mar","Tue"
"FALSE",650,30,6,13,10,10,21,"Saturday","Friday","Web","GB","GBP","Feb","Thu"
"FALSE",1000,30,4,13,11,11,11,"Friday","Tuesday","Web","US","USD","Aug","Wed"
"FALSE",2500000,60,8,12,19,19,22,"Tuesday","Thursday","Web","US","USD","Mar","Fri"
"FALSE",1000,20,1,16,11,11,9,"Sunday","Friday","Web","GB","GBP","Jul","Mon"
"FALSE",4000,25,4,12,18,18,9,"Saturday","Monday","Web","IE","EUR","Oct","Tue"
"FALSE",10000,30,6,12,22,22,14,"Wednesday","Saturday","Web","AU","AUD","Aug","Mon"
"FALSE",10000,15,5,15,6,6,3,"Thursday","Sunday","Web","IT","EUR","Mar","Wed"
"FALSE",40000,30,5,12,13,13,12,"Saturday","Tuesday","Web","US","USD","Sep","Thu"
"FALSE",50000,15,8,15,10,10,16,"Thursday","Wednesday","Web","CA","CAD","Apr","Wed"
"FALSE",5000,30,6,12,12,12,9,"Thursday","Monday","Web","ES","EUR","Nov","Tue"
"FALSE",250,60,2,13,17,17,12,"Monday","Wednesday","Web","CA","CAD","Oct","Thu"
"FALSE",60000,30,7,16,12,12,21,"Thursday","Sunday","Web","US","USD","Jul","Tue"
"FALSE",3e+05,30,1,7,2,2,4,"Thursday","Wednesday","Web","FR","EUR","Jan","Tue"
"FALSE",12000,60,7,15,11,11,21,"Saturday","Friday","Web","US","USD","Feb","Tue"
"FALSE",25000,30,5,13,14,14,3,"Thursday","Wednesday","Web","DK","DKK","Nov","Tue"
"FALSE",10000,31,6,8,13,13,16,"Thursday","Monday","Web","GB","GBP","Jun","Mon"
"FALSE",1e+05,33.5740393518519,8,16,12,1,20,"Sunday","Monday","Web","US","USD","Nov","Mon"
"FALSE",50000,30,10,11,9,9,8,"Saturday","Tuesday","Web","FR","EUR","Jul","Thu"
"FALSE",55000,45,1,8,9,9,10,"Tuesday","Thursday","Web","FR","EUR","Sep","Sat"
"FALSE",25000,30,1,7,11,11,10,"Sunday","Thursday","Web","US","USD","Sep","Fri"
"FALSE",1e+07,59.4288657407407,4,11,2,12,12,"Tuesday","Friday","Web","GB","GBP","Nov","Sat"
"FALSE",8000,28.5645833333333,1,24,10,0,22,"Friday","Tuesday","Web","ES","EUR","Oct","Thu"
"FALSE",22000,35,7,19,7,7,5,"Monday","Saturday","Web","US","USD","Oct","Mon"
"FALSE",25000,30,1,10,12,12,10,"Friday","Wednesday","Web","GB","GBP","Dec","Wed"
"FALSE",1e+05,31.7992592592593,2,18,10,5,3,"Sunday","Sunday","Web","ES","EUR","Dec","Wed"
"FALSE",3000,30,4,15,14,14,2,"Sunday","Friday","Web","US","USD","Jun","Fri"
"FALSE",8000,15,2,20,13,13,7,"Tuesday","Sunday","Web","FR","EUR","Nov","Mon"
"FALSE",7000,30,1,13,8,8,2,"Friday","Sunday","Web","ES","EUR","Apr","Wed"
"FALSE",39000,59.9180092592593,6,4,15,13,13,"Friday","Saturday","Web","GB","GBP","Feb","Mon"
"FALSE",120000,30,4,12,0,0,17,"Friday","Saturday","Web","US","USD","Jul","Wed"
"FALSE",75000,60,3,13,10,10,23,"Saturday","Tuesday","Web","US","USD","Sep","Tue"
"FALSE",15000,60,5,10,16,16,15,"Tuesday","Wednesday","Web","US","USD","Jun","Fri"
"FALSE",50000,30,2,11,11,11,23,"Thursday","Sunday","Web","US","USD","May","Tue"
"FALSE",50000,40,1,13,20,20,15,"Saturday","Wednesday","Web","US","USD","Dec","Mon"
"FALSE",50000,30,3,14,16,16,20,"Sunday","Saturday","Web","CA","CAD","Nov","Fri"
"FALSE",30000,30,2,17,14,14,3,"Saturday","Thursday","Web","GB","GBP","Apr","Thu"
"FALSE",40000,60,5,15,18,18,13,"Saturday","Tuesday","Web","US","USD","Sep","Tue"
"FALSE",12500,60,4,7,9,9,22,"Wednesday","Sunday","Web","US","USD","Oct","Sat"
"FALSE",3000,30,6,13,18,18,22,"Wednesday","Sunday","Web","US","USD","Jun","Mon"
"FALSE",10000,23.8321064814815,4,9,18,14,18,"Monday","Wednesday","Web","US","USD","Dec","Fri"
"FALSE",10000,30,2,15,5,5,4,"Thursday","Tuesday","Web","US","USD","Nov","Tue"
"FALSE",52500,40,1,9,8,8,11,"Tuesday","Wednesday","Web","DE","EUR","Jul","Thu"
"FALSE",10000,30,3,15,6,6,8,"Thursday","Sunday","Web","US","USD","Dec","Tue"
"FALSE",30000,60,1,20,9,9,9,"Friday","Thursday","Web","MX","MXN","Nov","Mon"
"FALSE",60000,60,5,15,14,14,20,"Saturday","Friday","Web","CA","CAD","Jul","Tue"
"FALSE",7500,34.5121064814815,8,14,11,23,11,"Sunday","Tuesday","Web","US","USD","Nov","Mon"
"FALSE",100,30,4,9,16,16,15,"Wednesday","Thursday","Web","IT","EUR","Mar","Mon"
"FALSE",30000,30,7,10,12,12,10,"Wednesday","Wednesday","Web","IE","EUR","Jan","Mon"
"FALSE",2500,30,7,15,20,20,10,"Wednesday","Tuesday","Web","US","USD","Sep","Mon"
"FALSE",50000,30,4,12,12,12,14,"Thursday","Monday","Web","US","USD","Apr","Tue"
"FALSE",1e+05,30,5,15,13,13,14,"Wednesday","Thursday","Web","US","USD","Jan","Mon"
"FALSE",150000,30,7,14,6,6,4,"Friday","Sunday","Web","IT","EUR","Jun","Wed"
"FALSE",20000,30,2,12,12,12,7,"Wednesday","Thursday","Web","GB","GBP","Jul","Mon"
"FALSE",50000,39.1667476851852,9,18,14,19,16,"Friday","Thursday","Web","US","USD","Apr","Mon"
"FALSE",250000,30,1,15,2,2,20,"Saturday","Saturday","Web","AU","AUD","Jun","Thu"
"FALSE",1000,30,2,11,16,16,21,"Wednesday","Friday","Web","US","USD","Nov","Mon"
"FALSE",10000,30,1,12,0,0,15,"Friday","Monday","Web","US","USD","Sep","Wed"
"FALSE",3000,30,4,15,18,18,11,"Sunday","Sunday","Web","US","USD","Jan","Fri"
"FALSE",1500,30,5,8,11,11,14,"Sunday","Sunday","Web","ES","EUR","Aug","Fri"
"FALSE",1000,30,6,14,9,9,15,"Thursday","Thursday","Web","US","USD","Dec","Tue"
"FALSE",4000,30,7,15,10,10,22,"Friday","Monday","Web","US","USD","Aug","Wed"
"FALSE",150000,60,5,14,15,15,14,"Saturday","Wednesday","Web","US","USD","Sep","Tue"
"FALSE",50000,60,8,7,9,9,4,"Saturday","Thursday","Web","IT","EUR","Nov","Tue"
"FALSE",3000,30,1,9,10,10,12,"Wednesday","Wednesday","Web","US","USD","Feb","Mon"
"FALSE",50000,30,1,5,13,13,19,"Wednesday","Friday","Web","FR","EUR","Jul","Mon"
"FALSE",25000,30,1,14,10,10,5,"Thursday","Friday","Web","NO","NOK","Jun","Tue"
"FALSE",2000,30,12,11,11,11,7,"Thursday","Sunday","Web","GB","GBP","Dec","Tue"
"FALSE",3750,30,4,8,8,8,13,"Saturday","Wednesday","Web","US","USD","Oct","Thu"
"FALSE",20000,30,6,17,15,15,5,"Wednesday","Tuesday","Web","US","USD","May","Mon"
"FALSE",80000,59.9810648148148,2,7,16,15,15,"Monday","Thursday","Web","US","USD","Oct","Thu"
"FALSE",60000,30,1,14,12,12,16,"Friday","Monday","Web","GB","GBP","Nov","Wed"
"FALSE",10000,30,4,13,21,21,1,"Wednesday","Friday","Web","NL","EUR","Nov","Mon"
"FALSE",50000,50,3,13,10,10,8,"Saturday","Wednesday","Web","IT","EUR","Feb","Fri"
"FALSE",12000,30,7,18,21,21,14,"Thursday","Thursday","Web","US","USD","Dec","Tue"
"FALSE",5000,30,4,15,8,8,9,"Wednesday","Friday","Web","US","USD","Feb","Mon"
"FALSE",20000,30,7,11,10,10,11,"Saturday","Wednesday","Web","BE","EUR","Oct","Thu"
"FALSE",5000,30,7,13,12,12,14,"Friday","Tuesday","Web","US","USD","May","Wed"
"FALSE",8000,60,7,19,15,15,8,"Sunday","Wednesday","Web","DE","EUR","Nov","Wed"
"FALSE",500,30,5,14,21,21,0,"Thursday","Friday","Web","US","USD","Sep","Tue"
"FALSE",50000,30,1,12,15,15,8,"Saturday","Thursday","Web","US","USD","Sep","Thu"
"FALSE",8000,40,1,9,11,11,12,"Sunday","Thursday","Web","US","USD","Apr","Tue"
"FALSE",5000,30,7,15,21,21,23,"Sunday","Thursday","Web","US","USD","Feb","Fri"
"FALSE",10000,20,6,9,22,22,14,"Thursday","Wednesday","Web","AU","AUD","Apr","Fri"
"FALSE",30000,60,4,9,14,14,9,"Sunday","Tuesday","Web","DE","EUR","Aug","Wed"
"FALSE",10000,30,3,13,15,15,20,"Wednesday","Friday","Web","US","USD","Mar","Mon"
"FALSE",5000,60,3,15,15,15,14,"Tuesday","Tuesday","Web","US","USD","Dec","Fri"
"FALSE",42000,30,4,18,13,13,16,"Saturday","Tuesday","Web","US","USD","May","Thu"
"FALSE",4000,34.971400462963,3,14,2,2,5,"Tuesday","Saturday","Web","US","USD","May","Tue"
"FALSE",50000,30,6,10,12,12,2,"Thursday","Friday","Web","US","USD","Feb","Tue"
"FALSE",500,30,5,10,19,19,3,"Friday","Tuesday","Web","AU","AUD","Feb","Wed"
"FALSE",30000,30,6,14,7,7,15,"Thursday","Tuesday","Web","US","USD","Jul","Tue"
"FALSE",1,27.1519328703704,3,12,7,10,10,"Friday","Sunday","Web","US","USD","Jul","Sat"
"FALSE",25000,30,4,15,10,10,13,"Thursday","Sunday","Web","CA","CAD","Aug","Tue"
